order_id,user_id,order_placement_time,warehouse_location,warehouse_pin_code,delivery_location,delivery_pin_code,distance,shipping_method,delivery_time,predicted_delivery_time
ORD000716,USR7133,2024-10-20 22:18:15.350916,Kottayam Depot,686001,Mundakayam Center,686513,1336.83,Express,3,2024-10-23 09:45:00.000000
ORD000717,USR5118,2024-10-17 07:19:49.350916,Kottayam Depot,686001,Kottayam Central,686001,1209.62,Express,2,2024-10-19 16:15:00.000000
ORD000718,USR5342,2024-10-01 02:33:10.350916,Kottayam Depot,686001,Vaikom Depot,686141,240.11,Express,1,2024-10-02 14:45:00.000000
ORD000719,USR5241,2024-09-15 10:10:26.350916,Kottayam Depot,686001,Kottayam Central,686001,1381.93,Standard,5,2024-09-20 09:15:00.000000
ORD000720,USR8064,2024-08-22 06:27:02.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,879.36,Express,2,2024-08-24 11:00:00.000000
ORD000721,USR7333,2024-10-30 08:29:19.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,157.14,Express,1,2024-10-31 16:45:00.000000
ORD000722,USR2136,2024-11-10 14:59:17.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,960.98,Standard,3,2024-11-13 12:15:00.000000
ORD000723,USR8617,2024-10-14 15:35:37.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1277.19,Standard,4,2024-10-18 09:45:00.000000
ORD000724,USR7310,2024-08-26 23:57:13.350916,Kottayam Depot,686001,Ranni Storage,689672,482.07,Express,1,2024-08-27 09:45:00.000000
ORD000725,USR5869,2024-11-04 12:37:37.350916,Kottayam Depot,686001,Pala Storage,686575,804.46,Standard,3,2024-11-07 10:45:00.000000
ORD000726,USR1589,2024-11-21 10:58:40.350916,Kottayam Depot,686001,Mundakayam Center,686513,790.91,Express,2,2024-11-23 13:30:00.000000
ORD000727,USR4403,2024-11-10 12:45:45.350916,Kottayam Depot,686001,Vaikom Depot,686141,1458.63,Standard,5,2024-11-15 09:30:00.000000
ORD000728,USR7826,2024-12-26 17:29:06.350916,Kottayam Depot,686001,Ranni Storage,689672,896.56,Express,2,2024-12-28 13:45:00.000000
ORD000729,USR2376,2024-11-03 05:00:41.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,484.49,Standard,2,2024-11-05 09:45:00.000000
ORD000730,USR6480,2025-01-28 18:54:02.350916,Kottayam Depot,686001,Ranni Storage,689672,279.02,Standard,1,2025-01-29 15:45:00.000000
ORD000731,USR9577,2025-02-04 13:27:57.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,627.16,Standard,2,2025-02-06 17:15:00.000000
ORD000732,USR3836,2024-08-22 05:43:29.350916,Kottayam Depot,686001,Kottayam Central,686001,1222.41,Express,2,2024-08-24 13:00:00.000000
ORD000733,USR9751,2025-01-14 18:45:46.350916,Kottayam Depot,686001,Erumely Depot,686509,982.44,Standard,3,2025-01-17 11:45:00.000000
ORD000734,USR2839,2025-01-18 17:40:10.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,730.49,Standard,2,2025-01-20 11:15:00.000000
ORD000735,USR3716,2025-01-25 00:59:24.350916,Kottayam Depot,686001,Erumely Depot,686509,1264.48,Standard,4,2025-01-29 13:00:00.000000
ORD000736,USR4643,2024-09-29 23:07:55.350916,Kottayam Depot,686001,Erumely Depot,686509,64.63,Express,1,2024-09-30 13:00:00.000000
ORD000737,USR4836,2024-10-25 10:26:06.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,784.91,Standard,3,2024-10-28 16:15:00.000000
ORD000738,USR8245,2024-10-08 20:46:55.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,151.53,Express,1,2024-10-09 14:45:00.000000
ORD000739,USR9009,2024-09-04 10:09:40.350916,Kottayam Depot,686001,Vaikom Depot,686141,1061.81,Standard,4,2024-09-08 16:15:00.000000
ORD000740,USR2319,2025-02-05 01:06:45.350916,Kottayam Depot,686001,Mundakayam Center,686513,1089.14,Standard,4,2025-02-09 17:30:00.000000
ORD000741,USR9609,2024-08-24 05:46:44.350916,Kottayam Depot,686001,Ranni Storage,689672,1334.86,Standard,4,2024-08-28 11:45:00.000000
ORD000742,USR1563,2024-11-16 18:23:27.350916,Kottayam Depot,686001,Erumely Depot,686509,924.76,Standard,3,2024-11-19 14:45:00.000000
ORD000743,USR8113,2024-11-28 04:56:05.350916,Kottayam Depot,686001,Mundakayam Center,686513,1262.12,Express,3,2024-12-01 11:00:00.000000
ORD000744,USR7241,2024-09-22 20:21:16.350916,Kottayam Depot,686001,Kottayam Central,686001,133.21,Standard,1,2024-09-23 14:30:00.000000
ORD000745,USR5819,2024-11-01 08:00:44.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,447.34,Standard,1,2024-11-02 16:15:00.000000
ORD000746,USR5967,2025-01-28 12:19:23.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,576.07,Express,1,2025-01-29 16:45:00.000000
ORD000747,USR8719,2025-01-17 00:36:53.350916,Kottayam Depot,686001,Pala Storage,686575,53.29,Standard,1,2025-01-18 17:15:00.000000
ORD000748,USR3999,2025-01-13 09:01:30.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1104.62,Standard,4,2025-01-17 14:00:00.000000
ORD000749,USR4760,2025-01-08 12:43:08.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,330.85,Express,1,2025-01-09 12:00:00.000000
ORD000750,USR8161,2025-02-07 00:16:26.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,711.8,Standard,2,2025-02-09 12:15:00.000000
ORD000751,USR6406,2024-12-14 11:37:33.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,594.39,Standard,2,2024-12-16 16:15:00.000000
ORD000752,USR5749,2025-01-29 12:19:34.350916,Kottayam Depot,686001,Ranni Storage,689672,449.6,Express,1,2025-01-30 15:15:00.000000
ORD000753,USR1389,2024-11-22 07:38:22.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,928.48,Standard,3,2024-11-25 17:15:00.000000
ORD000754,USR3795,2025-01-03 08:03:03.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,879.09,Standard,3,2025-01-06 17:15:00.000000
ORD000755,USR9777,2025-01-10 22:00:50.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,37.14,Standard,1,2025-01-11 10:45:00.000000
ORD000756,USR1801,2024-12-09 14:57:38.350916,Kottayam Depot,686001,Pala Storage,686575,579.51,Express,1,2024-12-10 11:30:00.000000
ORD000757,USR7000,2024-08-19 21:49:41.350916,Kottayam Depot,686001,Vaikom Depot,686141,641.62,Standard,2,2024-08-21 16:15:00.000000
ORD000758,USR2080,2025-01-07 03:24:48.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1421.86,Standard,5,2025-01-12 17:45:00.000000
ORD000759,USR1968,2025-01-05 07:37:01.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,208.25,Express,1,2025-01-06 14:45:00.000000
ORD000760,USR6000,2024-12-27 01:32:47.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,103.34,Express,1,2024-12-28 11:00:00.000000
ORD000761,USR4016,2024-09-20 05:37:06.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,410.03,Standard,1,2024-09-21 11:15:00.000000
ORD000762,USR3127,2024-10-25 15:04:16.350916,Kottayam Depot,686001,Kottayam Central,686001,1172.06,Standard,4,2024-10-29 15:15:00.000000
ORD000763,USR9197,2024-11-09 03:28:57.350916,Kottayam Depot,686001,Erumely Depot,686509,756.47,Standard,3,2024-11-12 12:45:00.000000
ORD000764,USR3511,2025-01-27 11:09:47.350916,Kottayam Depot,686001,Mundakayam Center,686513,660.06,Express,1,2025-01-28 14:30:00.000000
ORD000765,USR4231,2024-11-14 10:39:07.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,837.39,Standard,3,2024-11-17 10:30:00.000000
ORD000766,USR5238,2024-08-23 22:10:41.350916,Kottayam Depot,686001,Pala Storage,686575,817.88,Standard,3,2024-08-26 14:45:00.000000
ORD000767,USR5176,2024-11-16 21:04:26.350916,Kottayam Depot,686001,Pala Storage,686575,262.3,Express,1,2024-11-17 16:00:00.000000
ORD000768,USR6629,2024-12-31 22:36:35.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1246.66,Express,2,2025-01-02 16:30:00.000000
ORD000769,USR4714,2024-10-22 14:16:11.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,500.02,Standard,2,2024-10-24 14:00:00.000000
ORD000770,USR2095,2025-01-07 03:46:37.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,211.83,Express,1,2025-01-08 16:00:00.000000
ORD000771,USR7495,2025-01-15 16:46:26.350916,Kottayam Depot,686001,Mundakayam Center,686513,467.63,Standard,2,2025-01-17 14:00:00.000000
ORD000772,USR8059,2025-02-08 06:58:36.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1477.4,Express,3,2025-02-11 11:15:00.000000
ORD000773,USR7876,2025-01-25 22:19:49.350916,Kottayam Depot,686001,Ranni Storage,689672,1377.25,Standard,5,2025-01-30 15:15:00.000000
ORD000774,USR6333,2024-10-15 21:12:52.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1463.42,Standard,5,2024-10-20 13:30:00.000000
ORD000775,USR6139,2024-11-19 18:46:21.350916,Kottayam Depot,686001,Ranni Storage,689672,405.71,Express,1,2024-11-20 16:15:00.000000
ORD000776,USR4243,2024-11-25 01:37:15.350916,Kottayam Depot,686001,Pala Storage,686575,1042.9,Standard,3,2024-11-28 09:30:00.000000
ORD000777,USR3466,2024-10-01 23:17:44.350916,Kottayam Depot,686001,Pala Storage,686575,527.59,Standard,2,2024-10-03 10:00:00.000000
ORD000778,USR6280,2024-12-03 02:07:17.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1325.01,Express,3,2024-12-06 16:00:00.000000
ORD000779,USR2327,2024-12-27 12:39:38.350916,Kottayam Depot,686001,Vaikom Depot,686141,1325.79,Express,3,2024-12-30 13:00:00.000000
ORD000780,USR8764,2024-08-31 06:53:23.350916,Kottayam Depot,686001,Vaikom Depot,686141,1117.74,Standard,4,2024-09-04 13:15:00.000000
ORD000781,USR4110,2024-10-13 08:15:18.350916,Kottayam Depot,686001,Mundakayam Center,686513,463.28,Standard,2,2024-10-15 15:00:00.000000
ORD000782,USR1301,2025-02-10 14:19:17.350916,Kottayam Depot,686001,Kottayam Central,686001,28.24,Standard,1,2025-02-11 09:45:00.000000
ORD000783,USR8181,2024-10-19 00:55:09.350916,Kottayam Depot,686001,Vaikom Depot,686141,566.84,Standard,2,2024-10-21 17:30:00.000000
ORD000784,USR9374,2024-09-24 01:54:21.350916,Kottayam Depot,686001,Ranni Storage,689672,1041.52,Standard,3,2024-09-27 09:30:00.000000
ORD000785,USR4069,2024-11-17 07:04:26.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,219.45,Standard,1,2024-11-18 15:00:00.000000
ORD000786,USR7489,2024-10-12 21:57:20.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,324.19,Express,1,2024-10-13 17:30:00.000000
ORD000787,USR7353,2024-11-02 01:23:08.350916,Kottayam Depot,686001,Pala Storage,686575,1232.41,Standard,4,2024-11-06 13:30:00.000000
ORD000788,USR4996,2024-11-01 17:34:57.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,329.53,Standard,1,2024-11-02 10:00:00.000000
ORD000789,USR1007,2024-12-14 19:50:19.350916,Kottayam Depot,686001,Mundakayam Center,686513,229.91,Standard,1,2024-12-15 13:00:00.000000
ORD000790,USR2535,2024-10-05 06:03:08.350916,Kottayam Depot,686001,Erumely Depot,686509,443.06,Express,1,2024-10-06 13:30:00.000000
ORD000791,USR4051,2025-01-08 09:34:00.350916,Kottayam Depot,686001,Kottayam Central,686001,1235.19,Standard,4,2025-01-12 14:30:00.000000
ORD000792,USR6176,2024-10-04 08:41:02.350916,Kottayam Depot,686001,Kottayam Central,686001,637.68,Standard,2,2024-10-06 17:00:00.000000
ORD000793,USR7130,2025-01-31 21:24:32.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,675.39,Standard,2,2025-02-02 17:30:00.000000
ORD000794,USR3259,2024-12-24 08:31:53.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,413.51,Standard,1,2024-12-25 17:00:00.000000
ORD000795,USR1133,2024-09-01 22:34:58.350916,Kottayam Depot,686001,Vaikom Depot,686141,476.66,Standard,2,2024-09-03 10:30:00.000000
ORD000796,USR9270,2024-11-20 03:46:20.350916,Kottayam Depot,686001,Mundakayam Center,686513,289.2,Express,1,2024-11-21 10:45:00.000000
ORD000797,USR6197,2024-12-27 06:02:15.350916,Kottayam Depot,686001,Mundakayam Center,686513,634.4,Express,1,2024-12-28 14:15:00.000000
ORD000798,USR5092,2024-11-20 18:02:06.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,38.29,Standard,1,2024-11-21 12:15:00.000000
ORD000799,USR8238,2025-02-09 21:55:14.350916,Kottayam Depot,686001,Erumely Depot,686509,446.4,Standard,1,2025-02-10 11:00:00.000000
ORD000800,USR2039,2025-01-11 20:20:28.350916,Kottayam Depot,686001,Pala Storage,686575,349.96,Express,1,2025-01-12 14:15:00.000000
ORD000801,USR8501,2024-12-15 13:57:14.350916,Kottayam Depot,686001,Pala Storage,686575,699.96,Express,1,2024-12-16 09:00:00.000000
ORD000802,USR5797,2024-12-28 05:40:36.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,534.2,Standard,2,2024-12-30 14:30:00.000000
ORD000803,USR1041,2025-01-04 15:18:38.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,837.43,Standard,3,2025-01-07 17:15:00.000000
ORD000804,USR1123,2024-11-27 21:48:17.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1005.56,Standard,3,2024-11-30 11:30:00.000000
ORD000805,USR3712,2025-02-09 04:41:50.350916,Kottayam Depot,686001,Pala Storage,686575,1490.25,Standard,5,2025-02-14 16:15:00.000000
ORD000806,USR8104,2024-09-01 10:42:31.350916,Kottayam Depot,686001,Mundakayam Center,686513,259.83,Express,1,2024-09-02 10:45:00.000000
ORD000807,USR2367,2024-11-13 21:23:33.350916,Kottayam Depot,686001,Ranni Storage,689672,380.21,Express,1,2024-11-14 16:15:00.000000
ORD000808,USR2653,2025-01-19 09:13:51.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,868.13,Express,2,2025-01-21 13:45:00.000000
ORD000809,USR2398,2024-09-27 08:47:35.350916,Kottayam Depot,686001,Erumely Depot,686509,164.38,Standard,1,2024-09-28 17:00:00.000000
ORD000810,USR9982,2024-11-25 11:18:55.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,829.11,Standard,3,2024-11-28 15:45:00.000000
ORD000811,USR2358,2025-01-09 11:57:36.350916,Kottayam Depot,686001,Ranni Storage,689672,1388.39,Express,3,2025-01-12 09:45:00.000000
ORD000812,USR8144,2025-02-13 09:39:45.350916,Kottayam Depot,686001,Kottayam Central,686001,231.96,Express,1,2025-02-14 09:30:00.000000
ORD000813,USR7316,2024-09-13 00:30:22.350916,Kottayam Depot,686001,Pala Storage,686575,195.76,Standard,1,2024-09-14 16:30:00.000000
ORD000814,USR4176,2024-09-15 08:55:49.350916,Kottayam Depot,686001,Vaikom Depot,686141,376.47,Express,1,2024-09-16 17:15:00.000000
ORD000815,USR3810,2024-11-29 17:30:37.350916,Kottayam Depot,686001,Vaikom Depot,686141,690.11,Express,1,2024-11-30 10:15:00.000000
ORD000816,USR6345,2024-12-04 17:34:48.350916,Kottayam Depot,686001,Pala Storage,686575,1220.94,Standard,4,2024-12-08 17:30:00.000000
ORD000817,USR9630,2024-12-25 18:22:50.350916,Kottayam Depot,686001,Mundakayam Center,686513,1453.86,Standard,5,2024-12-30 15:00:00.000000
ORD000818,USR8298,2024-10-12 23:09:58.350916,Kottayam Depot,686001,Ranni Storage,689672,210.77,Standard,1,2024-10-13 11:45:00.000000
ORD000819,USR1738,2024-12-22 20:40:26.350916,Kottayam Depot,686001,Kottayam Central,686001,1358.15,Standard,5,2024-12-27 09:15:00.000000
ORD000820,USR3471,2024-10-09 15:25:48.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1494.16,Standard,5,2024-10-14 15:45:00.000000
ORD000821,USR1855,2024-11-03 04:27:05.350916,Kottayam Depot,686001,Ranni Storage,689672,1233.46,Express,2,2024-11-05 10:45:00.000000
ORD000822,USR7465,2024-11-20 05:46:23.350916,Kottayam Depot,686001,Mundakayam Center,686513,52.45,Standard,1,2024-11-21 16:30:00.000000
ORD000823,USR4586,2025-01-04 16:47:24.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,397.27,Standard,1,2025-01-05 09:15:00.000000
ORD000824,USR7548,2024-10-26 05:31:45.350916,Kottayam Depot,686001,Mundakayam Center,686513,992.68,Standard,3,2024-10-29 14:15:00.000000
ORD000825,USR2580,2024-11-03 16:29:54.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,992.66,Standard,3,2024-11-06 15:30:00.000000
ORD000826,USR5493,2024-09-11 20:16:11.350916,Kottayam Depot,686001,Pala Storage,686575,1064.93,Express,2,2024-09-13 15:00:00.000000
ORD000827,USR2049,2024-09-25 18:40:50.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,714.55,Standard,2,2024-09-27 16:45:00.000000
ORD000828,USR6838,2024-10-05 22:24:35.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,578.0,Standard,2,2024-10-07 10:30:00.000000
ORD000829,USR1661,2024-11-28 18:59:28.350916,Kottayam Depot,686001,Vaikom Depot,686141,532.56,Express,1,2024-11-29 09:00:00.000000
ORD000830,USR7695,2025-01-04 11:34:20.350916,Kottayam Depot,686001,Vaikom Depot,686141,1337.1,Standard,4,2025-01-08 10:30:00.000000
ORD000831,USR7485,2024-10-16 08:39:13.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,489.38,Standard,2,2024-10-18 09:15:00.000000
ORD000832,USR2570,2025-01-18 22:54:59.350916,Kottayam Depot,686001,Ranni Storage,689672,1384.71,Standard,5,2025-01-23 12:30:00.000000
ORD000833,USR6212,2025-01-28 04:51:18.350916,Kottayam Depot,686001,Pala Storage,686575,1142.43,Standard,4,2025-02-01 11:00:00.000000
ORD000834,USR4328,2024-11-27 01:21:23.350916,Kottayam Depot,686001,Ranni Storage,689672,220.33,Standard,1,2024-11-28 16:30:00.000000
ORD000835,USR8284,2024-11-02 13:50:49.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,925.59,Standard,3,2024-11-05 10:00:00.000000
ORD000836,USR9082,2024-12-15 11:25:03.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1338.5,Standard,4,2024-12-19 14:15:00.000000
ORD000837,USR3066,2024-10-19 15:50:00.350916,Kottayam Depot,686001,Pala Storage,686575,1391.53,Express,3,2024-10-22 10:15:00.000000
ORD000838,USR5634,2024-11-24 10:55:51.350916,Kottayam Depot,686001,Ranni Storage,689672,829.73,Standard,3,2024-11-27 17:15:00.000000
ORD000839,USR4272,2025-02-13 05:20:24.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,673.1,Standard,2,2025-02-15 09:00:00.000000
ORD000840,USR5088,2024-09-30 05:48:05.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1383.28,Standard,5,2024-10-05 12:30:00.000000
ORD000841,USR1765,2024-12-25 03:22:49.350916,Kottayam Depot,686001,Vaikom Depot,686141,1302.48,Standard,4,2024-12-29 14:45:00.000000
ORD000842,USR5104,2024-12-01 02:25:15.350916,Kottayam Depot,686001,Kottayam Central,686001,38.72,Standard,1,2024-12-02 14:30:00.000000
ORD000843,USR9901,2024-10-17 02:06:35.350916,Kottayam Depot,686001,Vaikom Depot,686141,331.39,Standard,1,2024-10-18 09:45:00.000000
ORD000844,USR2175,2024-12-19 07:14:56.350916,Kottayam Depot,686001,Mundakayam Center,686513,1162.37,Express,2,2024-12-21 15:15:00.000000
ORD000845,USR5040,2024-10-07 16:37:16.350916,Kottayam Depot,686001,Ranni Storage,689672,479.34,Standard,2,2024-10-09 15:15:00.000000
ORD000846,USR6910,2025-01-12 19:18:28.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,456.77,Standard,2,2025-01-14 12:15:00.000000
ORD000847,USR7332,2025-02-06 18:35:26.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,412.86,Standard,1,2025-02-07 10:15:00.000000
ORD000848,USR5138,2024-12-31 03:55:58.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,549.71,Express,1,2025-01-01 10:15:00.000000
ORD000849,USR9955,2024-10-02 03:03:46.350916,Kottayam Depot,686001,Vaikom Depot,686141,603.83,Standard,2,2024-10-04 17:15:00.000000
ORD000850,USR5792,2025-01-17 04:00:45.350916,Kottayam Depot,686001,Vaikom Depot,686141,779.78,Standard,3,2025-01-20 16:15:00.000000
ORD000851,USR5571,2025-01-18 07:18:38.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1151.42,Standard,4,2025-01-22 09:00:00.000000
ORD000852,USR4623,2025-01-09 02:03:06.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,168.3,Express,1,2025-01-10 15:45:00.000000
ORD000853,USR8330,2025-01-14 01:22:34.350916,Kottayam Depot,686001,Ranni Storage,689672,1298.46,Standard,4,2025-01-18 13:30:00.000000
ORD000854,USR7520,2024-08-23 09:54:04.350916,Kottayam Depot,686001,Mundakayam Center,686513,223.97,Express,1,2024-08-24 09:00:00.000000
ORD000855,USR1990,2024-09-24 14:45:09.350916,Kottayam Depot,686001,Pala Storage,686575,315.23,Standard,1,2024-09-25 15:00:00.000000
ORD000856,USR6738,2024-11-30 22:13:06.350916,Kottayam Depot,686001,Ranni Storage,689672,756.5,Standard,3,2024-12-03 17:00:00.000000
ORD000857,USR9879,2025-01-19 02:44:16.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,623.69,Standard,2,2025-01-21 12:15:00.000000
ORD000858,USR4694,2024-10-04 01:25:15.350916,Kottayam Depot,686001,Mundakayam Center,686513,886.37,Standard,3,2024-10-07 16:30:00.000000
ORD000859,USR3538,2024-12-17 08:15:59.350916,Kottayam Depot,686001,Mundakayam Center,686513,173.69,Standard,1,2024-12-18 16:15:00.000000
ORD000860,USR6291,2024-08-28 20:11:52.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,394.02,Standard,1,2024-08-29 17:00:00.000000
ORD000861,USR3852,2024-10-22 19:43:25.350916,Kottayam Depot,686001,Mundakayam Center,686513,611.42,Express,1,2024-10-23 15:15:00.000000
ORD000862,USR6033,2024-09-11 14:05:22.350916,Kottayam Depot,686001,Ranni Storage,689672,81.92,Standard,1,2024-09-12 12:00:00.000000
ORD000863,USR3138,2024-11-14 16:23:38.350916,Kottayam Depot,686001,Vaikom Depot,686141,1094.68,Standard,4,2024-11-18 15:45:00.000000
ORD000864,USR9051,2024-11-02 08:55:37.350916,Kottayam Depot,686001,Erumely Depot,686509,764.79,Standard,3,2024-11-05 13:00:00.000000
ORD000865,USR4484,2024-10-12 12:15:32.350916,Kottayam Depot,686001,Vaikom Depot,686141,1228.59,Standard,4,2024-10-16 17:00:00.000000
ORD000866,USR5129,2024-12-28 02:59:39.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1399.28,Standard,5,2025-01-02 12:45:00.000000
ORD000867,USR1895,2025-01-17 07:28:43.350916,Kottayam Depot,686001,Vaikom Depot,686141,1466.17,Standard,5,2025-01-22 09:00:00.000000
ORD000868,USR2422,2024-09-11 16:02:36.350916,Kottayam Depot,686001,Vaikom Depot,686141,1247.14,Standard,4,2024-09-15 16:45:00.000000
ORD000869,USR3981,2024-09-25 18:24:01.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,712.87,Express,1,2024-09-26 12:00:00.000000
ORD000870,USR2910,2024-11-15 07:37:07.350916,Kottayam Depot,686001,Ranni Storage,689672,940.91,Express,2,2024-11-17 16:45:00.000000
ORD000871,USR9726,2025-01-08 22:39:55.350916,Kottayam Depot,686001,Erumely Depot,686509,961.09,Standard,3,2025-01-11 09:00:00.000000
ORD000872,USR9173,2024-09-19 22:55:19.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,76.59,Standard,1,2024-09-20 16:45:00.000000
ORD000873,USR7367,2024-10-09 15:52:54.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,222.12,Standard,1,2024-10-10 12:30:00.000000
ORD000874,USR8384,2025-01-20 00:25:35.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1255.51,Standard,4,2025-01-24 14:30:00.000000
ORD000875,USR6030,2025-01-24 00:32:42.350916,Kottayam Depot,686001,Erumely Depot,686509,778.38,Standard,3,2025-01-27 15:15:00.000000
ORD000876,USR1125,2024-12-02 19:56:59.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,837.66,Standard,3,2024-12-05 13:00:00.000000
ORD000877,USR3482,2025-02-11 12:18:33.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1349.93,Express,3,2025-02-14 16:15:00.000000
ORD000878,USR8211,2024-10-25 00:47:32.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,774.23,Standard,3,2024-10-28 09:45:00.000000
ORD000879,USR7657,2025-01-21 21:35:08.350916,Kottayam Depot,686001,Kottayam Central,686001,323.08,Standard,1,2025-01-22 10:15:00.000000
ORD000880,USR5129,2025-01-07 07:24:29.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1175.52,Standard,4,2025-01-11 16:30:00.000000
ORD000881,USR8111,2024-09-08 06:49:24.350916,Kottayam Depot,686001,Erumely Depot,686509,750.7,Standard,3,2024-09-11 16:15:00.000000
ORD000882,USR8568,2024-10-16 16:23:18.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,654.17,Standard,2,2024-10-18 12:00:00.000000
ORD000883,USR4897,2024-10-29 00:29:54.350916,Kottayam Depot,686001,Ranni Storage,689672,46.81,Standard,1,2024-10-30 15:15:00.000000
ORD000884,USR5334,2024-08-30 20:47:45.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,949.5,Standard,3,2024-09-02 16:15:00.000000
ORD000885,USR8931,2024-11-27 18:33:20.350916,Kottayam Depot,686001,Kottayam Central,686001,942.26,Express,2,2024-11-29 10:30:00.000000
ORD000886,USR2890,2024-08-31 22:57:09.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,870.54,Standard,3,2024-09-03 11:00:00.000000
ORD000887,USR6196,2024-11-09 14:37:06.350916,Kottayam Depot,686001,Pala Storage,686575,937.53,Standard,3,2024-11-12 12:15:00.000000
ORD000888,USR4384,2024-10-15 20:36:20.350916,Kottayam Depot,686001,Erumely Depot,686509,437.9,Standard,1,2024-10-16 15:45:00.000000
ORD000889,USR6691,2025-02-09 21:13:39.350916,Kottayam Depot,686001,Kottayam Central,686001,1469.45,Standard,5,2025-02-14 12:00:00.000000
ORD000890,USR8602,2024-12-02 07:37:33.350916,Kottayam Depot,686001,Vaikom Depot,686141,1410.49,Standard,5,2024-12-07 16:00:00.000000
ORD000891,USR2634,2025-01-13 08:49:46.350916,Kottayam Depot,686001,Mundakayam Center,686513,507.83,Express,1,2025-01-14 09:45:00.000000
ORD000892,USR1975,2024-11-21 20:40:31.350916,Kottayam Depot,686001,Vaikom Depot,686141,822.6,Express,2,2024-11-23 13:45:00.000000
ORD000893,USR2197,2024-08-18 04:31:39.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,506.29,Express,1,2024-08-19 13:30:00.000000
ORD000894,USR5444,2025-02-03 22:46:05.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,313.68,Standard,1,2025-02-04 14:00:00.000000
